tvk,code,taxon
NHMSYS0000502313,2,Elachista luticomella
NHMSYS0000502321,4,Elachista orstadii
NHMSYS0000502323,4,Elachista poae
NHMSYS0000502324,4,Elachista pomerana
NHMSYS0000502325,2,Elachista regificella
NHMSYS0000502327,2,Elachista rufocinerea
NHMSYS0000502328,2,Elachista subalbidella
NHMSYS0000502329,4,Elachista subnigrella
NHMSYS0000502330,2,Elachista subocellea
NHMSYS0000502332,2,Elachista triatomea
NHMSYS0000502333,4,Elachista triseriatella
NHMSYS0000502334,2,Elachista unifasciella
NHMSYS0000502337,2,Elaphria venustula
NHMSYS0000502346,1,Elophila nymphaeata
NHMSYS0000502352,1,Emmelina monodactyla
NHMSYS0000502357,1,Enarmonia formosana
NHMSYS0000502360,2,Endothenia ericetana
NHMSYS0000502363,2,Endothenia marginana
NHMSYS0000502364,2,Endothenia nigricostana
NHMSYS0000502365,4,Endothenia oblongana
NHMSYS0000502366,4,Endothenia pullana
NHMSYS0000502367,1,Endothenia quadrimaculana
NHMSYS0000502369,4,Endothenia ustulana
NHMSYS0000502375,1,Endrosis sarcitrella
NHMSYS0000502388,1,Epagoge grotiana
NHMSYS0000502390,2,Epermenia aequidentellus
NHMSYS0000502391,1,Epermenia chaerophyllella
NHMSYS0000502393,3,Epermenia insecurella
NHMSYS0000502398,4,Ephestia elutella
NHMSYS0000502400,3,Ephestia kuehniella
NHMSYS0000502403,2,Epiblema cirsiana
NHMSYS0000502404,3,Epiblema cnicicolana
NHMSYS0000502405,2,Epiblema costipunctana
NHMSYS0000502408,1,Epiblema foenella
NHMSYS0000502409,3,Epiblema grandaevana
NHMSYS0000502418,3,Epiblema turbidana
NHMSYS0000502426,5,Epichoristodes acerbella
NHMSYS0000502428,2,Epinotia abbreviana
NHMSYS0000502429,1,Epinotia bilunana
NHMSYS0000502430,4,Epinotia brunnichana
NHMSYS0000502431,2,Epinotia caprana
NHMSYS0000502433,2,Epinotia cruciana
NHMSYS0000502434,2,Epinotia demarniana
NHMSYS0000502435,2,Epinotia fraternana
NHMSYS0000502436,2,Epinotia immundana
NHMSYS0000502437,2,Epinotia maculana
NHMSYS0000502438,1,Epinotia mercuriana
NHMSYS0000502439,4,Epinotia nanana
NHMSYS0000502440,2,Epinotia nemorivaga
NHMSYS0000502441,4,Epinotia nigricana
NHMSYS0000502442,1,Epinotia nisella
NHMSYS0000502445,1,Epinotia ramella
NHMSYS0000502447,2,Epinotia rubiginosana
NHMSYS0000502448,2,Epinotia signatana
NHMSYS0000502449,2,Epinotia solandriana
NHMSYS0000502452,2,Epinotia subocellana
NHMSYS0000502453,2,Epinotia subsequana
NHMSYS0000502454,2,Epinotia tedella
NHMSYS0000502456,2,Epinotia tetraquetrana
NHMSYS0000502457,2,Epinotia trigonella
NHMSYS0000502462,1,Epiphyas postvittana
NHMSYS0000502485,2,Eriocrania salopiella
NHMSYS0000502486,4,Eriocrania sangii
NHMSYS0000502487,4,Eriocrania semipurpurella
NHMSYS0000502488,2,Eriocrania sparrmannella
NHMSYS0000502490,2,Eriocrania unimaculella
NHMSYS0000502500,1,Esperia sulphurella
NHMSYS0000502505,3,Ethmia pyrausta
NHMSYS0000502507,3,Etiella zinckenella
NHMSYS0000502522,1,Euchromius ocellea
NHMSYS0000502524,3,Euclemensia woodiella
NHMSYS0000502528,4,Eucosma aemulana
NHMSYS0000502531,2,Eucosma cana
NHMSYS0000502533,2,Eucosma conterminana
NHMSYS0000502538,3,Eucosma metzneriana
NHMSYS0000502539,2,Eucosma obumbratana
NHMSYS0000502541,3,Eucosma pupillana
NHMSYS0000502542,2,Eucosma tripoliana
NHMSYS0000502546,3,Eudarcia richardsoni
NHMSYS0000502551,2,Eudonia alpina
NHMSYS0000502552,1,Eudonia angustea
NHMSYS0000502553,2,Eudonia delunella
NHMSYS0000502555,2,Eudonia lineola
NHMSYS0000502556,2,Eudonia mercurella
NHMSYS0000502557,2,Eudonia murana
NHMSYS0000502558,1,Eudonia pallida
NHMSYS0000502560,2,Eudonia truncicolella
NHMSYS0000502566,1,Eugnorisma glareosa
NHMSYS0000502580,1,Eulia ministrana
NHMSYS0000502597,2,Eupithecia egenaria
NHMSYS0000502600,2,Eupithecia haworthiata
NHMSYS0000502605,1,Eupithecia insigniata
NHMSYS0000502610,3,Eupithecia millefoliata
NHMSYS0000502622,2,Eupithecia tripunctaria
NHMSYS0000502623,3,Eupithecia trisignaria
NHMSYS0000502635,2,Eupoecilia ambiguella
NHMSYS0000502656,2,Euxoa nigricans
NHMSYS0000502659,3,Euzophera bigella
NHMSYS0000502660,2,Euzophera cinerosella
NHMSYS0000502662,1,Euzophera pinguis
NHMSYS0000502667,1,Evergestis extimalis
NHMSYS0000502668,1,Evergestis forficalis
NHMSYS0000502669,1,Evergestis limbata
NHMSYS0000502670,1,Evergestis pallidata
NHMSYS0000502672,3,Exaeretia allisella
NHMSYS0000502673,3,Exaeretia ciniflonella
NHMSYS0000502675,1,Exapate congelatella
NHMSYS0000502677,2,Exoteleia dodecella
NHMSYS0000502685,2,Falseuncaria ruficiliana
NHMSYS0000502701,1,Galleria mellonella
NHMSYS0000502705,4,Gelechia cuneatella
NHMSYS0000502706,3,Gelechia hippophaella
NHMSYS0000502707,4,Gelechia muscosella
NHMSYS0000502708,3,Gelechia nigra
NHMSYS0000502710,4,Gelechia scotinella
NHMSYS0000502712,2,Gelechia senticetella
NHMSYS0000502722,3,Gibberifera simplana
NHMSYS0000502725,1,Glacies coracina
NHMSYS0000502732,3,Glyphipterix equitella
NHMSYS0000502734,2,Glyphipterix forsterella
NHMSYS0000502735,1,Glyphipterix fuscoviridella
NHMSYS0000502736,2,Glyphipterix haworthana
NHMSYS0000502738,2,Glyphipterix schoenicolella
NHMSYS0000502739,2,Glyphipterix simpliciella
NHMSYS0000502740,2,Glyphipterix thrasonella
NHMSYS0000502746,3,Gnorimoschema streliciella
NHMSYS0000502782,1,Gypsonoma dealbana
NHMSYS0000502784,3,Gypsonoma nitidulana
NHMSYS0000502785,2,Gypsonoma oppressana
NHMSYS0000502786,2,Gypsonoma sociana
NHMSYS0000502789,1,Hada plebeja
NHMSYS0000502802,4,Haplotinea ditella
NHMSYS0000502803,4,Haplotinea insectella
NHMSYS0000502813,2,Hedya nubiferana
NHMSYS0000502814,2,Hedya ochroleucana
NHMSYS0000502816,1,Hedya salicella
NHMSYS0000502823,3,Heliodines roesella
NHMSYS0000502836,3,Hellula undalis
NHMSYS0000502868,1,Hofmannophila pseudospretella
NHMSYS0000502872,2,Homoeosoma sinuella
NHMSYS0000502903,1,Hypatima rhomboidella
NHMSYS0000502912,3,Hypercallia citrinalis
NHMSYS0000502923,1,Hypsopygia costalis
NHMSYS0000502925,2,Hysterophora maculosana
NHMSYS0000502943,2,Incurvaria pectinea
NHMSYS0000502949,4,Infurcitinea albicomella
NHMSYS0000502950,2,Infurcitinea argentimaculella
NHMSYS0000502954,2,Ipimorpha retusa
NHMSYS0000502957,3,Ischnoscia borreonella
NHMSYS0000502961,2,Isotrias rectifasciana
NHMSYS0000502970,3,Jordanita globulariae
NHMSYS0000502979,3,Kessleria fasciapennella
NHMSYS0000502980,3,Kessleria saxifragae
NHMSYS0000502996,3,Lampronia capitella
NHMSYS0000502998,2,Lampronia fuscatella
NHMSYS0000503001,3,Lampronia pubicornis
NHMSYS0000503016,1,Lasiocampa trifolii
NHMSYS0000503025,1,Lathronympha strigana
NHMSYS0000503047,2,Leucoptera laburnella
NHMSYS0000503055,2,Leucospilapteryx omissella
NHMSYS0000503068,1,Limnaecia phragmitella
NHMSYS0000503088,3,Lobesia occidentis
NHMSYS0000503099,1,Lozotaenia forsterana
NHMSYS0000503105,3,Luffia lapidella
NHMSYS0000503134,1,Lyonetia clerkella
NHMSYS0000503135,3,Lyonetia prunifoliella
NHMSYS0000503145,1,Macrochilo cribrumalis
NHMSYS0000503165,1,Marasmarcha lunaedactyla
NHMSYS0000503170,3,Maruca vitrata
NHMSYS0000503210,4,Mesophleps silacella
NHMSYS0000503221,4,Metzneria aestivella
NHMSYS0000503222,2,Metzneria aprilella
NHMSYS0000503224,2,Metzneria lappella
NHMSYS0000503225,2,Metzneria metzneriella
NHMSYS0000503226,3,Metzneria neuropterella
NHMSYS0000503229,2,Micropterix aruncella
NHMSYS0000503230,1,Micropterix aureatella
NHMSYS0000503231,2,Micropterix calthella
NHMSYS0000503233,1,Micropterix tunbergella
NHMSYS0000503246,2,Mirificarma lentiginosella
NHMSYS0000503247,2,Mirificarma mulinella
NHMSYS0000503252,4,Mompha divisella
NHMSYS0000503256,2,Mompha jurassicella
NHMSYS0000503257,2,Mompha lacteella
NHMSYS0000503258,2,Mompha langiella
NHMSYS0000503262,2,Mompha ochraceella
NHMSYS0000503263,2,Mompha propinquella
NHMSYS0000503264,2,Mompha raschkiella
NHMSYS0000503265,2,Mompha subbistrigella
NHMSYS0000503267,2,Mompha terminella
NHMSYS0000503271,4,Monochroa conspersella
NHMSYS0000503272,4,Monochroa divisella
NHMSYS0000503273,4,Monochroa elongella
NHMSYS0000503274,4,Monochroa hornigi
NHMSYS0000503275,2,Monochroa lucidella
NHMSYS0000503276,4,Monochroa lutulentella
NHMSYS0000503278,4,Monochroa niphognatha
NHMSYS0000503281,3,Monochroa suffusella
NHMSYS0000503283,4,Monochroa tetragonella
NHMSYS0000503285,2,Monopis crocicapitella
NHMSYS0000503286,3,Monopis fenestratella
NHMSYS0000503290,3,Monopis monachella
NHMSYS0000503293,2,Monopis weaverella
NHMSYS0000503306,3,Myrmecozela ochraceella
NHMSYS0000503327,1,Nascia cilialis
NHMSYS0000503333,1,Nemapogon clematella
NHMSYS0000503334,4,Nemapogon cloacella
NHMSYS0000503335,4,Nemapogon granella
NHMSYS0000503337,4,Nemapogon inconditella
NHMSYS0000503339,3,Nemapogon picarella
NHMSYS0000503340,3,Nemapogon ruricolella
NHMSYS0000503341,4,Nemapogon variatella
NHMSYS0000503349,2,Nematopogon schwarziellus
NHMSYS0000503350,2,Nematopogon swammerdamella
NHMSYS0000503354,2,Nemaxera betulinella
NHMSYS0000503358,1,Nemophora degeerella
NHMSYS0000503359,2,Nemophora fasciella
NHMSYS0000503360,2,Nemophora metallica
NHMSYS0000503366,3,Neofriseria peliella
NHMSYS0000503367,3,Neofriseria singula
NHMSYS0000503389,2,Noctua janthe
NHMSYS0000503394,3,Nola aerugula
NHMSYS0000503395,2,Nola confusalis
NHMSYS0000503398,4,Nomophila nearctica
NHMSYS0000503404,3,Nothris congressariella
NHMSYS0000503407,1,Notodonta dromedarius
NHMSYS0000503410,1,Notodonta ziczac
NHMSYS0000503417,3,Nyctegretis lineana
NHMSYS0000503423,1,Nymphula nitidulata
NHMSYS0000503442,2,Ochsenheimeria urella
NHMSYS0000503443,2,Ochsenheimeria vacculella
NHMSYS0000503446,4,Ocnerostoma friesei
NHMSYS0000503447,4,Ocnerostoma piniariella
NHMSYS0000503456,1,Oecophora bractella
NHMSYS0000503460,4,Oegoconia deauratella
NHMSYS0000503461,4,Oegoconia quadripuncta
NHMSYS0000503464,2,Oidaematophorus lithodactyla
NHMSYS0000503467,3,Oinophila v-flava
NHMSYS0000503471,1,Olethreutes arcuella
NHMSYS0000503486,1,Olindia schumacherana
NHMSYS0000503498,1,Opostega salaciella
NHMSYS0000503499,3,Opostega spatulella
NHMSYS0000503527,1,Ostrinia nubilalis
NHMSYS0000503534,3,Oxyptilus pilosellae
NHMSYS0000503550,4,Pammene agnotana
NHMSYS0000503551,4,Pammene albuginana
NHMSYS0000503554,2,Pammene fasciana
NHMSYS0000503556,2,Pammene giganteana
NHMSYS0000503557,3,Pammene herrichiana
NHMSYS0000503560,4,Pammene luedersiana
NHMSYS0000503561,4,Pammene obscurana
NHMSYS0000503562,3,Pammene ochsenheimeriana
NHMSYS0000503563,2,Pammene populana
NHMSYS0000503564,2,Pammene regiana
NHMSYS0000503565,1,Pammene rhediella
NHMSYS0000503567,2,Pammene splendidulana
NHMSYS0000503568,3,Pammene suspectana
NHMSYS0000503572,2,Pancalia leuwenhoekella
NHMSYS0000503574,2,Pandemis cerasana
NHMSYS0000503575,2,Pandemis cinnamomeana
NHMSYS0000503576,1,Pandemis corylana
NHMSYS0000503577,3,Pandemis dumetana
NHMSYS0000503592,1,Parachronistis albiceps
NHMSYS0000503603,2,Paralipsa gularis
NHMSYS0000503606,4,Paramesia gnomana
NHMSYS0000503611,1,Parapoynx stratiotata
NHMSYS0000503630,1,Parectopa ononidis
NHMSYS0000503642,4,Parornix anglicella
NHMSYS0000503643,4,Parornix betulae
NHMSYS0000503644,4,Parornix carpinella
NHMSYS0000503645,4,Parornix devoniella
NHMSYS0000503646,4,Parornix fagivora
NHMSYS0000503647,4,Parornix finitimella
NHMSYS0000503648,4,Parornix loganella
NHMSYS0000503649,4,Parornix scoticella
NHMSYS0000503655,2,Pechipogo strigilata
NHMSYS0000503657,2,Pediasia contaminella
NHMSYS0000503691,2,Perittia obscurepunctella
NHMSYS0000503704,2,Phalonidia affinitana
NHMSYS0000503705,3,Phalonidia curvistrigana
NHMSYS0000503706,3,Phalonidia gilvicomana
NHMSYS0000503707,4,Phalonidia manniana
NHMSYS0000503709,2,Phaulernis dentella
NHMSYS0000503710,1,Phaulernis fulviguttella
NHMSYS0000503719,2,Philedonides lunana
NHMSYS0000503737,1,Phragmataecia castaneae
NHMSYS0000503748,4,Phycitodes maritima
NHMSYS0000503749,4,Phycitodes saxicola
NHMSYS0000503752,4,Phyllocnistis saligna
NHMSYS0000503753,2,Phyllocnistis unipunctella
NHMSYS0000503754,3,Phyllocnistis xenia
NHMSYS0000503759,3,Phyllonorycter anderidae
NHMSYS0000503761,4,Phyllonorycter blancardella
NHMSYS0000503763,4,Phyllonorycter cavella
NHMSYS0000503764,4,Phyllonorycter cerasicolella
NHMSYS0000503767,4,Phyllonorycter coryli
NHMSYS0000503768,2,Phyllonorycter corylifoliella
NHMSYS0000503773,4,Phyllonorycter distentella
NHMSYS0000503774,2,Phyllonorycter dubitella
NHMSYS0000503776,2,Phyllonorycter froelichiella
NHMSYS0000503777,2,Phyllonorycter geniculella
NHMSYS0000503778,1,Phyllonorycter harrisella
NHMSYS0000503779,1,Phyllonorycter heegeriella
NHMSYS0000503780,3,Phyllonorycter insignitella
NHMSYS0000503781,2,Phyllonorycter junoniella
NHMSYS0000503783,2,Phyllonorycter lantanella
NHMSYS0000503784,2,Phyllonorycter lautella
NHMSYS0000503785,4,Phyllonorycter maestingella
NHMSYS0000503787,2,Phyllonorycter messaniella
NHMSYS0000503788,2,Phyllonorycter muelleriella
NHMSYS0000503789,2,Phyllonorycter nicellii
NHMSYS0000503790,3,Phyllonorycter nigrescentella
NHMSYS0000503791,4,Phyllonorycter oxyacanthae
NHMSYS0000503796,2,Phyllonorycter quercifoliella
NHMSYS0000503798,2,Phyllonorycter quinqueguttella
NHMSYS0000503800,2,Phyllonorycter rajella
NHMSYS0000503801,1,Phyllonorycter roboris
NHMSYS0000503802,3,Phyllonorycter sagitella
NHMSYS0000503803,4,Phyllonorycter salicicolella
NHMSYS0000503807,3,Phyllonorycter scabiosella
NHMSYS0000503808,2,Phyllonorycter schreberella
NHMSYS0000503809,3,Phyllonorycter scopariella
NHMSYS0000503810,4,Phyllonorycter sorbi
NHMSYS0000503812,2,Phyllonorycter stettinensis
NHMSYS0000503815,2,Phyllonorycter tenerella
NHMSYS0000503816,1,Phyllonorycter trifasciella
NHMSYS0000503817,2,Phyllonorycter tristrigella
NHMSYS0000503818,4,Phyllonorycter ulicicolella
NHMSYS0000503820,2,Phyllonorycter viminetorum
NHMSYS0000503822,1,Phylloporia bistrigella
NHMSYS0000503835,2,Pima boisduvaliella
NHMSYS0000503848,2,Platyedra subcinerea
NHMSYS0000503853,2,Platyptilia isodactylus
NHMSYS0000503856,3,Platyptilia tesseradactyla
NHMSYS0000503870,1,Pleuroptya ruralis
NHMSYS0000503872,3,Pleurota aristella
NHMSYS0000503873,1,Pleurota bicostella
NHMSYS0000503882,3,Plutella haasi
NHMSYS0000503884,1,Plutella porrectella
NHMSYS0000503886,1,Plutella xylostella
NHMSYS0000503911,1,Prays fraxinella
NHMSYS0000503914,3,Pristerognatha penthinana
NHMSYS0000503926,3,Proutia betulina
NHMSYS0000503929,4,Psamathocrita argentella
NHMSYS0000503933,3,Pselnophorus heterodactyla
NHMSYS0000503935,1,Pseudargyrotoza conwagana
NHMSYS0000503950,2,Pseudosciaphila branderiana
NHMSYS0000503952,1,Pseudoswammerdamia combinella
NHMSYS0000503954,2,Pseudotelphusa scalella
NHMSYS0000503958,2,Psoricoptera gibbosella
NHMSYS0000503960,2,Psyche casta
NHMSYS0000503961,3,Psyche crassiorella
NHMSYS0000503964,2,Psychoides filicivora
NHMSYS0000503965,2,Psychoides verhuella
NHMSYS0000503972,1,Pterophorus pentadactyla
NHMSYS0000503982,2,Ptocheuusa paupella
NHMSYS0000503984,1,Ptycholoma lecheana
NHMSYS0000503998,1,Pyralis farinalis
NHMSYS0000503999,2,Pyralis lienigialis
NHMSYS0000504003,2,Pyrausta aurata
NHMSYS0000504005,2,Pyrausta cingulata
NHMSYS0000504006,2,Pyrausta nigrata
NHMSYS0000504007,2,Pyrausta ostrinalis
NHMSYS0000504008,2,Pyrausta purpuralis
NHMSYS0000504018,1,Pyropteron chrysidiformis
NHMSYS0000504026,1,Recurvaria leucatella
NHMSYS0000504042,2,Rhigognostis annulatella
NHMSYS0000504044,2,Rhigognostis incarnatella
NHMSYS0000504045,2,Rhigognostis senilella
NHMSYS0000504054,2,Rhopobota ustomaculana
NHMSYS0000504061,2,Rhyacionia pinivorana
NHMSYS0000504067,1,Roeslerstammia erxlebella
NHMSYS0000504078,2,Salebriopsis albicilla
NHMSYS0000504111,2,Sciota adelphella
NHMSYS0000504113,2,Sclerocona acutellus
NHMSYS0000504116,2,Scoparia ambigualis
NHMSYS0000504117,2,Scoparia ancipitella
NHMSYS0000504119,2,Scoparia basistrigalis
NHMSYS0000504121,2,Scoparia subfusca
NHMSYS0000504138,4,Scrobipalpa acuminatella
NHMSYS0000504139,4,Scrobipalpa artemisiella
NHMSYS0000504140,4,Scrobipalpa atriplicella
NHMSYS0000504141,4,Scrobipalpa clintoni
NHMSYS0000504142,1,Scrobipalpa costella
NHMSYS0000504143,4,Scrobipalpa instabilella
NHMSYS0000504146,4,Scrobipalpa nitentella
NHMSYS0000504147,4,Scrobipalpa obsoletella
NHMSYS0000504148,4,Scrobipalpa ocellatella
NHMSYS0000504153,4,Scrobipalpa stangei
NHMSYS0000504154,4,Scrobipalpa suaedella
NHMSYS0000504156,4,Scrobipalpula diffluella
NHMSYS0000504158,4,Scrobipalpula tussilaginis
NHMSYS0000504160,4,Scythris cicadella
NHMSYS0021460103,4,Scythris subcinctella
NHMSYS0000504162,3,Scythris empetrella
NHMSYS0000504163,3,Scythris fallacella
NHMSYS0000504165,4,Scythris fuscoaenea
NHMSYS0000504166,2,Scythris grandipennis
NHMSYS0000504168,2,Scythris limbella
NHMSYS0000504169,4,Scythris picaepennis
NHMSYS0000504172,3,Scythris siccella
NHMSYS0000504176,2,Scythropia crataegella
NHMSYS0000504181,3,Selagia argyrella
NHMSYS0000504183,3,Selania leplastriana
NHMSYS0000504191,2,Semioscopis avellanella
NHMSYS0000504228,1,Sitochroa verticalis
NHMSYS0000504230,4,Sitotroga cerealella
NHMSYS0000504257,4,Sorhagenia janiszewskae
NHMSYS0000504258,4,Sorhagenia lophyrella
NHMSYS0000504259,4,Sorhagenia rhamniella
NHMSYS0000504286,1,Spoladea recurvalis
NHMSYS0000504292,2,Spuleria flavicaput
NHMSYS0000504300,1,Stathmopoda pedella
NHMSYS0000504304,2,Stegania trimaculata
NHMSYS0000504307,2,Stenolechia gemmella
NHMSYS0000504309,2,Stenoptilia bipunctidactyla
NHMSYS0000504313,3,Stenoptilia pneumonanthes
NHMSYS0000504314,2,Stenoptilia pterodactyla
NHMSYS0000504316,3,Stenoptilia scabiodactylus
NHMSYS0000504317,2,Stenoptilia zophodactylus
NHMSYS0000504319,3,Stenoptinea cyaneimarmorella
NHMSYS0000504321,2,Stephensia brunnichella
NHMSYS0000504326,5,Stigmella aceris
NHMSYS0000504327,5,Stigmella aeneofasciella
NHMSYS0000504328,5,Stigmella alnetella
NHMSYS0000504329,5,Stigmella anomalella
NHMSYS0000504330,5,Stigmella assimilella
NHMSYS0000504331,5,Stigmella atricapitella
NHMSYS0000504333,5,Stigmella aurella
NHMSYS0000504337,5,Stigmella auromarginella
NHMSYS0000504338,5,Stigmella basiguttella
NHMSYS0000504339,5,Stigmella betulicola
NHMSYS0000504341,5,Stigmella carpinella
NHMSYS0000504342,5,Stigmella catharticella
NHMSYS0000504343,5,Stigmella centifoliella
NHMSYS0000504344,5,Stigmella confusella
NHMSYS0000504345,5,Stigmella continuella
NHMSYS0000504346,5,Stigmella crataegella
NHMSYS0000504347,5,Stigmella desperatella
NHMSYS0000504351,5,Stigmella filipendulae
NHMSYS0000504352,5,Stigmella floslactella
NHMSYS0000504354,5,Stigmella glutinosae
NHMSYS0000504355,5,Stigmella hemargyrella
NHMSYS0000504356,5,Stigmella hybnerella
NHMSYS0000504357,5,Stigmella lapponica
NHMSYS0000504359,5,Stigmella luteella
NHMSYS0000504360,5,Stigmella malella
NHMSYS0000504361,5,Stigmella mespilicola
NHMSYS0000504362,5,Stigmella microtheriella
NHMSYS0000504363,5,Stigmella minusculella
NHMSYS0000504364,5,Stigmella myrtillella
NHMSYS0000504366,5,Stigmella nylandriella
NHMSYS0000504367,5,Stigmella obliquella
NHMSYS0000504368,5,Stigmella oxyacanthella
NHMSYS0000504369,5,Stigmella paradoxa
NHMSYS0000504370,5,Stigmella perpygmaeella
NHMSYS0000504371,5,Stigmella plagicolella
NHMSYS0000504372,5,Stigmella poterii
NHMSYS0000504375,5,Stigmella prunetorum
NHMSYS0000504376,5,Stigmella pyri
NHMSYS0000504377,5,Stigmella regiella
NHMSYS0000504379,5,Stigmella roborella
NHMSYS0000504380,5,Stigmella ruficapitella
NHMSYS0000504381,5,Stigmella salicis
NHMSYS0000504382,5,Stigmella samiatella
NHMSYS0000504383,5,Stigmella sorbi
NHMSYS0000504384,5,Stigmella speciosa
NHMSYS0000504385,5,Stigmella spinosissimae
NHMSYS0000504386,5,Stigmella splendidissimella
NHMSYS0000504388,5,Stigmella suberivora
NHMSYS0000504389,5,Stigmella svenssoni
NHMSYS0000504390,5,Stigmella tiliae
NHMSYS0000504391,5,Stigmella tityrella
NHMSYS0000504392,5,Stigmella torminalis
NHMSYS0000504393,5,Stigmella trimaculella
NHMSYS0000504396,5,Stigmella ulmivora
NHMSYS0000504397,5,Stigmella viscerella
NHMSYS0000504398,5,Stigmella zelleriella
NHMSYS0000504405,2,Strophedra nitidana
NHMSYS0000504406,2,Strophedra weirana
NHMSYS0000504410,4,Swammerdamia caesiella
NHMSYS0000504411,4,Swammerdamia compunctella
NHMSYS0000504413,3,Swammerdamia passerella
NHMSYS0000504414,2,Swammerdamia pyrella
NHMSYS0000504417,3,Symmoca signatella
NHMSYS0000504424,1,Synaphe punctalis
NHMSYS0021372494,4,Aproaerema albipalpella
NHMSYS0021372499,4,Aproaerema cinctella
NHMSYS0021372509,3,Aproaerema polychromella
NHMSYS0021372514,4,Aproaerema sangiella
NHMSYS0021372519,4,Aproaerema suecicella
NHMSYS0021372524,2,Aproaerema taeniolella
NHMSYS0021372529,4,Aproaerema vinella
NHMSYS0000504447,1,Taleporia tubulosa
NHMSYS0000504455,3,Tebenna micalis
NHMSYS0000504459,2,Telechrysis tripuncta
NHMSYS0000504462,4,Teleiodes flavimaculella
NHMSYS0021373734,2,Neotelphusa sequax
NHMSYS0000504466,4,Teleiodes wagae
NHMSYS0000504468,2,Teleiopsis diffinis
NHMSYS0000504471,3,Tenaga nigripunctella
NHMSYS0000504489,2,Thera britannica
NHMSYS0000504504,3,Thisanotia chrysonuchella
NHMSYS0000504526,2,Tinagma ocnerostomella
NHMSYS0000504528,3,Tinea columbariella
NHMSYS0000504529,4,Tinea dubiella
NHMSYS0000504531,4,Tinea flavescentella
NHMSYS0000504537,2,Tinea pallescentella
NHMSYS0000504538,4,Tinea pellionella
NHMSYS0000504539,1,Tinea semifulvella
NHMSYS0000504541,1,Tinea trinotella
NHMSYS0000504546,1,Tineola bisselliella
NHMSYS0000504548,2,Tischeria dodonaea
NHMSYS0000504549,2,Tischeria ekebladella
NHMSYS0000504567,3,Triaxomasia caprimulgella
NHMSYS0000504569,1,Triaxomera fulvimitrella
NHMSYS0000504570,2,Triaxomera parasitella
NHMSYS0000504577,3,Trichophaga tapetzella
NHMSYS0000504584,5,Trifurcula cryptella
NHMSYS0000504585,5,Trifurcula eurema
NHMSYS0000504587,5,Trifurcula immundella
NHMSYS0000504608,2,Udea decrepitalis
NHMSYS0000504609,1,Udea ferrugalis
NHMSYS0000504617,1,Uresiphita gilvata
NHMSYS0000504629,2,Vitula biviella
NHMSYS0000504665,3,Xenolechia aethiops
NHMSYS0000504669,2,Xestia castanea
NHMSYS0000504676,4,Xystophora pulveratella
NHMSYS0000504685,1,Yponomeuta evonymella
NHMSYS0000504687,2,Yponomeuta malinellus
NHMSYS0000504688,2,Yponomeuta padella
NHMSYS0000504690,2,Yponomeuta rorrella
NHMSYS0000504696,4,Ypsolopha asperella
NHMSYS0000504698,1,Ypsolopha dentella
NHMSYS0000504699,1,Ypsolopha horridella
NHMSYS0000504700,2,Ypsolopha lucella
NHMSYS0000504701,1,Ypsolopha mucronella
NHMSYS0000504702,1,Ypsolopha nemorella
NHMSYS0000504703,2,Ypsolopha parenthesella
NHMSYS0000504705,1,Ypsolopha scabrella
NHMSYS0000504706,1,Ypsolopha sequella
NHMSYS0000504707,2,Ypsolopha sylvella
NHMSYS0000504708,2,Ypsolopha ustella
NHMSYS0000504709,2,Ypsolopha vittella
NHMSYS0000504715,2,Zeiraphera isertana
NHMSYS0000504716,3,Zeiraphera rufimitrana
NHMSYS0000504718,2,Zelleria hepariella
NHMSYS0000516769,3,Friedlanderia cicatricella
NHMSYS0000516938,1,Agrotis trux
NHMSYS0000516998,4,Amphipoea fucosa
NHMSYS0000517008,2,Amphipyra berbera
NHMSYS0000517123,1,Thetidia smaragdaria
NHMSYS0000517188,2,Apomyelois bistriatella
NHMSYS0000517198,1,Aporophyla australis
NHMSYS0000517208,2,Apotomis sauciana
NHMSYS0000517243,1,Arctia villica
NHMSYS0000517298,2,Aspitates gilvaria
NHMSYS0000517403,1,Pseudoips prasinana
NHMSYS0000517533,1,Calamia tridens
NHMSYS0000517593,1,Camptogramma bilineata
NHMSYS0000517633,1,Carsia sororiata
NHMSYS0000519018,2,Cleora cinctaria
NHMSYS0000519263,1,Cucullia gnaphalii
NHMSYS0000519388,2,Diarsia mendica
NHMSYS0000519538,2,Eana penziana
NHMSYS0000519698,2,Entephria flavicinctata
NHMSYS0000519763,1,Epirrhoe alternata
NHMSYS0000520008,2,Polymixis xanthomista
NHMSYS0000520013,1,Polymixis lichenea
NHMSYS0000520028,3,Eupithecia denotata
NHMSYS0000520033,2,Eupithecia distinctaria
NHMSYS0000520043,2,Eupithecia extensaria
NHMSYS0000520073,1,Eupoecilia angustana
NHMSYS0000520123,2,Euxoa obelisca
NHMSYS0000520248,1,Gortyna borelii
NHMSYS0000520318,1,Hadena caesia
NHMSYS0000520328,2,Hadena perplexa
NHMSYS0000520468,1,Hydraecia osseola
NHMSYS0000520548,2,Idaea contiguaria
NHMSYS0000520553,2,Idaea ochrata
NHMSYS0000520663,2,Zygaena exulans
NHMSYS0000520668,2,Zygaena loti
NHMSYS0000520673,1,Zygaena purpuralis
NHMSYS0000520678,3,Zygaena viciae
NHMSYS0000520793,1,Lithophane leautieri
